pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
slotted_plate_0050__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,slotted_plate_0050,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0050.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0050__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0050__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.4318181818181818,38.245069872178156,False,1.0,0.8405,2.7235942737566727,1.421120741717786,2.0354803003114386,3.3355561981934687,9.956949159632364,1.7252664626309124,12.231301567438049,10.422453507340073,10.422453507340073,12.938592241055582,0.5158441662916431,0.24988129176958296,0.5158441662916431,0.04572922563923143,0.5158441662916289,0.20812227870068956,0.02392807439776028,0.012578890832698423,1.0,1.0,0.0,0.0,0.0,1.0,0.2704848945668192,0.6666666666666666,1.9965174408335433,0.8242929866279407,15.882526693660076,0.20922332541841604,,,0.8866666666666667,0.8872043662825955,0.9993169398907104,0.939929328621908,0.06573659226610656,0.10037627380430347,0.35559982090352377,0.6444001790964762,0.0,0.6821371870681147
slotted_plate_0050__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,slotted_plate_0050,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0050.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0050__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0050__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.36363636363636365,31.5536366884836,False,1.0,0.74,3.0748754554621995,1.7152918781089164,6.730010957186586,4.30495489840045,10.200757918194364,2.0294001799258936,12.113493758100903,10.422453512820553,10.422453512820553,12.9385922396261,0.74825913384805,0.2226065991931705,0.5250448236166392,0.74825913384805,0.7482591338480624,3.069624110700848,0.021008595906885183,0.019572858756752586,1.0,1.0,0.0,0.0,0.0,1.0,0.49863685221928655,0.3333333333333333,6.656255033301716,0.7894282429098702,19.484269229783322,0.2092233254184161,,,0.7258499730167296,0.7756632064590542,0.9187158469945356,0.8411507191994998,0.07760433895505006,0.028520746430045704,0.3060412659470098,0.6939587340529902,0.0,0.5998520968756939
slotted_plate_0059__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,slotted_plate_0059,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0059.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0059__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0059__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,43.172690272566626,False,1.0,0.904,1.9984907657709068,1.273989579735396,3.8937863998093265,2.4283400501609935,7.594990379555663,1.3963045483636893,12.132199937567533,5.554308120029666,5.554308120029666,3.8727426513195495,0.3296122487865887,0.24377316026235007,0.3296122487865887,0.05297531755539353,0.3296122487866029,0.23160685789101296,0.006233350578015035,0.003922577641090033,1.0,1.0,0.0,0.0,0.0,1.0,0.20878690886811077,1.0,3.887301900309327,0.8964866738695988,9.440210344472366,0.2092233254184161,0.01494755244755245,10.722492677959272,0.9299655568312285,0.9495896834701055,0.9782608695652174,0.9637120761451518,0.07538204951789675,0.10871432026057075,0.2521249739712393,0.7478750260287608,0.0,0.7270967590403976
slotted_plate_0059__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,slotted_plate_0059,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0059.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0059__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0059__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.3409090909090909,34.79245793744715,False,1.0,0.845,2.4795930359560794,1.560382617789714,8.402435952445158,4.485226013705938,8.885142655886165,1.6930419138486565,11.984936457180858,5.554308125812305,5.554308125812305,3.8727426486982215,0.67927939774059,0.11459577757054262,0.2547736086336556,0.67927939774059,0.6792793977405935,1.7059036520618969,0.00474470872980792,0.008308239762001185,1.0,1.0,0.0,0.0,0.0,1.0,0.34954959464826274,0.6666666666666666,8.321985183016434,0.8657044850074881,12.557078742051262,0.20922332541841604,0.0,6.878522836066419,0.744613767735155,0.8515625,0.8556763285024155,0.8536144578313254,0.07578225592646909,0.04782086140446946,0.23033171584424386,0.7696682841557562,0.0,0.6325734432637434
slotted_plate_0068__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,slotted_plate_0068,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0068.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0068__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0068__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,37.33779746979554,False,1.0,0.893,1.7461102949714287,1.1921504039083033,4.345312802633602,2.96390786303025,5.856118064339295,1.266906614263003,7.223043566590294,11.793303666800862,11.793303666800862,3.3286213560421127,0.08638962790541882,0.03150145175396801,0.08638962790541882,0.04523787131910595,0.08638962790550408,0.4046889541359835,0.042624611547267224,0.022704511050527964,1.0,1.0,0.0,0.0,0.0,1.0,0.05437631699283093,1.0,4.310810670843201,0.8584863743870778,12.825189892989005,0.20922332541841612,0.01073873873873874,6.298825115572969,0.5282258064516129,0.6381350034794712,0.7541118421052632,0.6912928759894459,0.06654215961255829,0.1261568885017441,0.22376339866273778,0.7762366013372622,0.0,0.6467409443867803
slotted_plate_0068__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,slotted_plate_0068,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0068.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0068__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0068__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,24.842189832248234,False,1.0,0.773,2.3141548411774546,1.7588044540733871,6.33533610001498,5.472441203559505,6.14428781976589,1.8148370592030258,7.143147222406781,11.793303673848124,11.793303673848124,3.3286213514372047,1.2686636394561823,0.061640156420963876,0.6082486171541959,1.2686636394561823,1.2686636394561859,2.1693106760388075,0.04095912507703045,0.02794239476938867,1.0,1.0,0.0,0.0,0.0,1.0,0.646184137677114,0.3333333333333333,6.188607841431071,0.7970395281406423,19.63618386215051,0.20922332541841612,0.009647127939810866,6.611403056361138,0.566429418742586,0.6701754385964912,0.7853618421052632,0.7232109049602424,0.06368024158503849,0.03562962446124171,0.1790491360814337,0.8209508639185663,0.0,0.5446860959345755
slotted_plate_0077__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,slotted_plate_0077,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0077.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0077__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0077__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,42.52426476199034,False,1.0,0.90125,1.9051369626072343,1.219741629384545,2.0444082321687915,2.2493377326929465,6.881828257991082,1.3598365818468132,9.060121614684133,6.562355473068508,6.562355473068508,7.452780171416258,0.29907355912115463,0.08347105100199315,0.29907355912115463,0.05266836116064155,0.29907355912116174,0.2790524225424554,0.0073340618110530695,0.004372825818622947,1.0,1.0,0.0,0.0,0.0,1.0,0.14507099042792979,1.0,2.024969499361302,0.872310765178094,11.56786447032314,0.2092233254184161,,,0.9426129426129426,0.9426129426129426,1.0,0.9704588309239472,0.05512247998710618,0.09099938664359174,0.35964668901375135,0.6403533109862487,0.0,0.7457103894268072
slotted_plate_0086__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,slotted_plate_0086,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0086.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0086__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0086__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,42.72304918395046,False,1.0,0.8845,1.8299998860745204,1.3130213512539899,5.665759683880784,2.5975929484480984,5.894622457986908,1.3802320597586175,9.03673222763307,5.475942533959946,5.475942533959946,2.750508687181063,0.18844616782451595,0.04040831634219444,0.08225929915769825,0.18844616782451595,0.1884461678245657,0.24688313399410583,0.00832614586248116,0.00501087309410601,1.0,1.0,0.0,0.0,0.0,0.08955223880597014,0.10370459444146955,1.0,2.7489045680126263,0.8950752759094899,9.842699109801531,0.6290750472988138,0.005793226381461676,6.963346369932981,0.9105603448275862,0.9505061867266592,0.9558823529411765,0.9531866892272984,0.08431566542002461,0.09193675741632873,0.2210451140244161,0.7789548859755839,0.0,0.7118903871969917
slotted_plate_0086__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,slotted_plate_0086,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0086.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0086__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0086__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.4318181818181818,37.96363400033497,False,1.0,0.80575,2.355923965839627,1.6683448588240284,7.700634556188745,5.111497804300106,7.768780590499188,1.7140842653513515,9.128057495460109,5.881294087143456,5.881294087143456,2.198271448631756,0.5789841652452843,0.21358132641037741,0.43536091105201535,0.5789841652452843,0.5789841652453944,1.847436396185363,0.008958662576943735,0.010823453919412175,1.0,1.0,0.0,0.0,0.0,1.0,0.409308800902559,0.6666666666666666,7.613549069467131,0.8572984718931513,13.360946641386272,0.2092233254184161,0.008169906219651838,8.551067915639045,0.84399375975039,0.9128233970753655,0.9179864253393665,0.9153976311336717,0.09635544080797873,0.05601065271288443,0.1948066914612058,0.8051933085387942,0.0,0.6318775356485704
slotted_plate_0095__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,slotted_plate_0095,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0095.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0095__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0095__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,43.58331044198174,False,1.0,0.9145,1.550765361321622,0.9405648084473752,2.0036581082858342,1.9293611355594982,5.7128747613170265,1.0745815225293427,7.068338029767866,9.062374617427485,9.062374617427485,8.512716836471514,0.0793472134882478,0.03858000885432489,0.0793472134882478,0.010486218996462071,0.0793472134882407,0.21758020629705935,0.022190905920986295,0.012035958443593398,1.0,1.0,0.0,0.0,0.0,1.0,0.04280448044634492,1.0,1.9868869261086877,0.8539672624759219,13.196560854618198,0.2092233254184161,0.0047169811320754715,7.432961635907677,0.9030674846625767,0.9030674846625767,1.0,0.9490651192778852,0.06570318097424764,0.11476558094025757,0.3020083415585321,0.6979916584414678,0.0,0.782252911817558
slotted_plate_0095__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,slotted_plate_0095,slotted_plate,./benchmark_v1/references_parametric/slotted_plate_0095.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0095__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/slotted_plate_0095__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,36.078975364593674,False,1.0,0.86875,1.8262500059757745,1.1473125840344585,4.588096935297751,3.6482324623343083,6.201745378709548,1.3020748937524742,7.046839760609502,9.06237462588098,9.06237462588098,8.51271683302723,0.5011002213547382,0.023480518227145808,0.12362823424305702,0.5011002213547382,0.5011002213550348,1.4010014665987747,0.020244149920159413,0.016178000651080618,1.0,1.0,0.0,0.0,0.0,1.0,0.216069657941647,0.6666666666666666,4.531903434709642,0.8175786619353569,16.97403937601587,0.20922332541841612,,,0.8364928909952607,0.8673218673218673,0.9592391304347826,0.9109677419354838,0.07771490675795784,0.04643973450157788,0.26565760713343956,0.7343423928665604,0.0,0.6809590745460347
