pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
stepped_shaft_0047__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,stepped_shaft_0047,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0047.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0047__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0047__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8636363636363636,81.20172833730047,False,1.0,1.0,0.5662980667516765,0.5171429502121196,0.09718879128808634,0.9528746394739003,1.152610762457729,0.5163254236245801,1.4942543725569437,2.725846336604006e-13,2.725846336604006e-13,1.5401102509931396e-13,0.012452939199654622,0.012452939199654622,0.009432908657551309,0.007291180815485632,0.32099446734006776,0.03671663280014968,0.0004969516910854076,0.0004129162216976661,1.0,1.0,0.0,1.0,1.0,1.0,0.00972567622423052,1.0,0.09718879128808634,0.9755724668950875,4.3659930401707205,0.0,0.07314614275017399,0.2414921694693141,0.8546255506607929,0.9238095238095239,0.919431279620853,0.9216152019002375,0.06447474737079258,0.19517259132064024,0.31857323025977874,0.6814267697402212,0.0,0.9504218790361725
stepped_shaft_0047__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,stepped_shaft_0047,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0047.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0047__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0047__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.45454545454545453,46.89140436276363,False,1.0,0.88975,1.1742308163720538,0.8128305507075488,3.004715669602451,2.293336432703097,3.966301941844482,0.8220518629530881,7.002873494653141,5.64705881108575,5.64705881108575,1.2778283545625257,0.019715793329812215,0.008987543059227221,0.019715793329812215,0.00949866603217231,2.1594796082421936,0.22042573179688088,0.03214175709573465,0.017058084821607224,0.0,1.0,0.0,0.0,0.0,1.0,0.012734000807070581,1.0,3.0047112302298915,0.8747213909374607,13.361307196717643,0.018797456038247687,0.06558216432120466,0.2608123727547683,0.816017316017316,0.9040767386091128,0.8933649289099526,0.8986889153754469,0.0526717434563536,0.17080337539121007,0.29166283352505723,0.7083371664749427,0.0,0.7671531132175237
stepped_shaft_0056__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,stepped_shaft_0056,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0056.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0056__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0056__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8636363636363636,80.26243306552583,False,1.0,1.0,0.650860727432986,0.5955053542177117,0.14599820957680973,1.094430403453696,1.3347708700849372,0.5932252078488878,1.7796970813970796,4.1945135295213093e-13,4.1945135295213093e-13,2.7641360606621307e-13,0.011368221356384822,0.008582233019570396,0.011368221356384822,0.00952392087789633,8.126789863787877,0.01459708601392181,0.0004641737742355918,0.00029825276351643165,1.0,1.0,0.0,1.0,1.0,1.0,0.009824791751283849,1.0,0.14599820957680973,0.9757638420029318,4.033689935632841,0.0,0.06460355484719298,0.36153333622016137,0.9515260323159784,0.9515260323159784,1.0,0.9751609935602575,0.08294124806438402,0.17802943238849053,0.28290634363526873,0.7170936563647312,0.0,0.9516106151431509
stepped_shaft_0056__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,stepped_shaft_0056,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0056.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0056__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0056__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.3409090909090909,33.94182645024852,False,1.0,0.968,1.0796760088933608,1.429151326001358,2.8259349581884963,8.469767942005532,15.78023887294319,0.7322381828612179,9.315153400882904,13.793103409918043,13.793103409918043,12.729251090298312,15.958669261269563,0.046193905113838696,0.026204094226052632,15.958669261269563,15.920662927910485,6.92149868900101,0.39911158665663315,0.23092965975021607,1.0,1.0,0.0,1.0,1.0,1.0,5.343689086869818,0.6666666666666666,2.8259349581884963,0.9298539516664105,8.010562119478434,0.0,0.0594449735033546,0.840517911988837,0.817531305903399,0.9403292181069959,0.8622641509433963,0.8996062992125985,0.12440822285255894,0.13555216763103586,0.24082011377230492,0.759179886227695,0.0,0.5603388247302513
stepped_shaft_0065__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,stepped_shaft_0065,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0065.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0065__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0065__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8863636363636364,82.92430575989337,False,1.0,1.0,0.6423222931361681,0.585546057671132,0.22210101326883264,1.0681766322095356,1.3048332953828627,0.5829950318784942,1.6455563751489108,8.675982642228344e-13,8.675982642228344e-13,5.535681365420678e-13,0.011997767022073447,0.0008730040660864802,0.011997767022073447,0.003821595665527866,0.9822166873971163,0.08388539843974967,0.0002296448132362977,0.0004379973175090136,1.0,1.0,0.0,1.0,1.0,1.0,0.005564122251229264,1.0,0.22209964191807094,0.974569609983208,4.556510140076189,0.0,0.0741036558944528,0.2749657822922919,1.0,1.0,1.0,1.0,0.04602830136354231,0.200707064696264,0.3266713402719532,0.6733286597280468,0.0,0.9530895911616155
stepped_shaft_0065__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,stepped_shaft_0065,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0065.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0065__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0065__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.25,26.641528387338514,False,1.0,0.821,1.7033612771062459,1.1879887643793403,6.080317988376215,4.752100821291297,6.661356855815363,1.153889780048965,10.627765053072348,4.2126066147087675,4.2126066147087675,0.3312463883750629,8.005347755244799,0.0007597599385036347,0.012279811833288079,8.005347755244799,8.008924621600869,2.0475498124953972,0.18710987493734285,0.10144327966535399,0.0,1.0,0.0,0.0,0.0,1.0,2.672795775672197,0.6666666666666666,6.250525011024283,0.8569561515929376,14.809586422697052,0.018797456038247604,0.07830767486185837,0.6105693831259817,0.7675070028011205,0.8616352201257862,0.8753993610223643,0.8684627575277338,0.06280453126054973,0.1795077405455967,0.299784923230311,0.7002150767696891,0.0,0.6177098264954222
stepped_shaft_0074__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,stepped_shaft_0074,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0074.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0074__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0074__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8636363636363636,79.59531544514643,False,1.0,1.0,0.718059035730189,0.6611116910777872,0.043657450585557235,1.2021259601600918,1.4433796150998264,0.65971257353006,1.802229598715427,4.9542433313673496e-12,4.9542433313673496e-12,3.2659911598795227e-12,0.009511935723097054,0.008824683919200993,0.009511935723097054,0.0040803783618201805,7.067081768106796,0.006404664889560351,0.00021589870648843393,0.00013255985389294805,1.0,1.0,0.0,1.0,1.0,1.0,0.007472332668039409,1.0,0.043657450585557235,0.9745832631147823,4.157947086911704,0.0,0.04142160665167626,0.37811615646891283,0.9472182596291013,0.9665211062590975,0.9793510324483776,0.9728937728937729,0.05415644427447455,0.19024435479129295,0.36577163275069385,0.6342283672493061,0.0,0.9524072405163808
stepped_shaft_0074__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,stepped_shaft_0074,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0074.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0074__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0074__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,25.327149477811528,False,1.0,0.7395,2.754284761938795,1.4644824271879817,6.302759031836486,5.278744101927948,8.602905086135465,1.7177451901710348,9.935100453217819,1.197400200934707e-13,1.197400200934707e-13,8.9686586476958,17.018681987216894,0.01123664449305295,0.05753962011596059,17.018681987216894,17.039597333199367,1.6412675359077997,0.2980487893781268,0.15533111275374153,0.0,1.0,0.0,0.0,0.0,1.0,5.6958194172753025,0.6666666666666666,6.478352142096161,0.8110250539145302,18.63811541300265,0.13230412471885963,0.08082591979356876,0.32912608465307897,0.6227064220183486,0.7367706919945726,0.8008849557522124,0.7674911660777384,0.055270892385121624,0.1420536705225077,0.3322486115441243,0.6677513884558757,0.0,0.6062831329306465
stepped_shaft_0083__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,stepped_shaft_0083,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0083.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0083__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0083__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8863636363636364,82.71260179407118,False,1.0,1.0,0.6137783790865381,0.5693444182771279,0.11370773770161588,1.027703641316643,1.2431822322328403,0.5664977375713984,1.7847027350595264,8.907766159107457e-13,8.907766159107457e-13,5.588404437580579e-13,0.01916509622448359,0.0009229677307942552,0.01916509622448359,0.01397172692395543,1.0631355892342782,0.02275770569792331,0.0004997059728906327,0.0003765414927747087,1.0,1.0,0.0,1.0,1.0,1.0,0.011353263626411092,1.0,0.11370773770161588,0.9664334248196448,4.458928495341042,0.0,0.037265579728253485,0.4229664030199846,0.981203007518797,0.981203007518797,1.0,0.9905123339658444,0.0611263192134492,0.17298177608838328,0.36967786824301635,0.6303221317569836,0.0,0.9512814201674148
stepped_shaft_0083__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,stepped_shaft_0083,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0083.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0083__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0083__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.25,23.75412648942786,False,1.0,0.796,1.89698882285603,1.2160072163346056,3.668233682059873,2.8177613624910567,7.07471552161469,1.3031218636272313,7.169083733553423,4.962066887154124,4.962066887154124,0.4475062771590742,5.027395033125941,0.01633681091553285,0.02217066070808471,5.027395033125941,9.598891953750318,1.1742523402555192,0.13850427980698432,0.0757890147983257,0.0,1.0,0.0,0.0,0.0,1.0,1.688634168249853,0.6666666666666666,3.668233682059873,0.840737721862755,15.506544993419675,0.018797456038247562,0.04412122780708863,1.8618747570805378,0.6033434650455927,0.7448405253283302,0.7605363984674329,0.75260663507109,0.06958447053534589,0.12167313727412578,0.3284191112542116,0.6715808887457884,0.0,0.6202530458230632
stepped_shaft_0092__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,stepped_shaft_0092,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0092.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0092__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0092__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8863636363636364,81.18749194106066,False,1.0,1.0,0.7084019706723925,0.6517150921171526,0.17525173875268754,1.1963106719546623,1.4407765763172158,0.6537440051988519,1.958772110791278,6.901474326401972e-13,6.901474326401972e-13,4.1167030844581806e-13,0.03852330402603599,0.00037808507148184844,0.03852330402603599,0.017563485974676496,0.3064141732001744,0.024270621215423508,0.0008240302524134428,0.0005058435328003333,1.0,1.0,0.0,1.0,1.0,1.0,0.018821625024064776,1.0,0.17525173875268754,0.9770027273277365,4.167966308731275,0.0,0.05304834664161857,0.3906635388144086,0.9111709286675639,0.9699140401146131,0.9376731301939059,0.9535211267605634,0.0777587486565062,0.17438879004085217,0.2903380453512575,0.7096619546487425,0.0,0.9513731819468239
stepped_shaft_0092__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,stepped_shaft_0092,stepped_shaft,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/stepped_shaft_0092.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0092__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/stepped_shaft_0092__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,31.857526152558695,False,1.0,0.80975,2.232655296699189,1.2135058120702276,3.745124333250426,4.028504801934744,7.171456979612588,1.4440573519457116,11.45789481958449,1.2197954623408135e-12,1.2197954623408135e-12,14.078723414105513,10.008829346265202,0.013139011911199816,0.010832076329208462,10.008829346265202,10.0155538983511,0.059607379596823884,0.22243579020064427,0.11144833277223622,0.0,1.0,0.0,0.0,0.0,1.0,3.34426681150187,0.6666666666666666,3.9570274496268345,0.804297498728768,19.175113884916097,0.13230412471885972,0.06071728570644589,0.3195683247578768,0.8817610062893082,0.9056847545219638,0.9709141274238227,0.9371657754010694,0.06317307613704803,0.15282370747303264,0.2493984278584536,0.7506015721415464,0.0,0.6867568178252051
