pair_id,part_id,family,prompt_level,provider,model,reference_path,generated_path,generated_mesh_path,prompt_text,label,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score,pass_rate,quality_score_0_100,overall_pass,metrics_error
threaded_parts_female_0016__anthropic,threaded_parts_female_0016,threaded_parts_female,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/threaded_parts_female/threaded_parts_female_0016.step,./.labeling_pairs_runs_keydims/anthropic/threaded_parts_female_0016/generated.step,./.labeling_pairs_runs_keydims/anthropic/threaded_parts_female_0016/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
threaded_parts_female (threaded_parts_female_0016)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- length=34, pitch=4, outer_d=46, bore_d=20, thread_depth=0.7692, thread_band_w=1.68

Design features:
- Female threaded-like sleeve: outer cylinder, through bore, internal thread-form helical groove.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.908,1.4741517266427067,0.8537845845914838,4.704646538608243,1.7739663236475238,5.296919358497889,1.002253410235635,6.53553513801811,0.01442593135426727,0.01442593135426727,15.74240508939058,0.18269230055983599,0.013922254557314773,0.14639247040672387,0.18269230055983599,9.43597416877023,0.1354956379858563,0.0008449232041261222,0.001345531386761229,1.0,1.0,0.0,0.0,0.0,0.20603359616043881,0.11433567517462488,0.3333333333333333,5.312511928145271,0.9404505705071388,8.00118368194215,0.13076438423241643,0.01942421490316058,1.871057922742706,0.7145855194123819,0.7378114842903575,0.9578059071729957,0.8335373317013464,0.10704704914322644,0.11584046215100703,0.14253286354152425,0.8574671364584757,1.0,0.8136007688176297,0.25,28.350135548726428,False,
keyed_shaft_hub_0017__openai,keyed_shaft_hub_0017,keyed_shaft_hub,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/keyed_shaft_hub/keyed_shaft_hub_0017.step,./.labeling_pairs_runs_keydims/openai/keyed_shaft_hub_0017/generated.step,./.labeling_pairs_runs_keydims/openai/keyed_shaft_hub_0017/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
keyed_shaft_hub (keyed_shaft_hub_0017)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- shaft_d=18, shaft_l=156, hub_d=56, hub_l=26, key_w=10, key_d=2

Design features:
- Coaxial shaft + hub with one longitudinal keyway slot for torque transmission fit testing.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.25525,12.459224574745077,9.279130828323483,19.46530277181723,21.977962248378685,33.35284730075301,9.456189731678093,33.46649932029037,13.816521819142851,13.816521819142851,13.443436613451329,0.3994405721527414,0.036256821033617825,0.28388781710074795,0.3994405721527414,22.719699288860255,5.244435790134915,1.1971370499324028,0.6135572650831839,1.0,1.0,0.0,0.0,0.0,0.7210796915167095,0.23986173676236908,0.3333333333333333,16.380432930410354,0.5601523291096225,42.46821702702046,0.0061811850117753754,0.021493882199140033,6.1185990037167794,0.1640552995391705,0.3011844331641286,0.2648809523809524,0.2818685669041963,0.1357235774305024,0.06592624644910157,0.3501699571230749,0.649830042876925,1.0,0.2531828854181203,0.20454545454545456,18.617509423291313,False,
keyed_shaft_hub_0017__anthropic,keyed_shaft_hub_0017,keyed_shaft_hub,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/keyed_shaft_hub/keyed_shaft_hub_0017.step,./.labeling_pairs_runs_keydims/anthropic/keyed_shaft_hub_0017/generated.step,./.labeling_pairs_runs_keydims/anthropic/keyed_shaft_hub_0017/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
keyed_shaft_hub (keyed_shaft_hub_0017)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- shaft_d=18, shaft_l=156, hub_d=56, hub_l=26, key_w=10, key_d=2

Design features:
- Coaxial shaft + hub with one longitudinal keyway slot for torque transmission fit testing.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.34075,11.214015976867927,8.527194238159428,16.837937283634982,19.180652929116093,19.29576980398952,8.38783514722488,20.284939876207318,10.30939945413786,10.30939945413786,1.8742375527483708,0.200984341310658,0.0010816508503239675,0.15869488357590456,0.200984341310658,1.0002831520379374,31.42757163122498,1.0767883551283324,0.628215031997044,1.0,1.0,0.0,1.0,1.0,0.6658097686375322,0.12025362524562884,0.3333333333333333,15.298098388671699,0.6073137886136918,38.967720917538756,0.008447593114037848,0.016476908302909567,4.2717228841613855,0.224450811843362,0.38524590163934425,0.34970238095238093,0.3666146645865834,0.1904163665469346,0.07754364804252532,0.361625233844014,0.638374766155986,1.0,0.2909633429230294,0.25,24.00907100004613,False,
counterbore_countersink_plate_0018__openai,counterbore_countersink_plate_0018,counterbore_countersink_plate,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/counterbore_countersink_plate/counterbore_countersink_plate_0018.step,./.labeling_pairs_runs_keydims/openai/counterbore_countersink_plate_0018/generated.step,./.labeling_pairs_runs_keydims/openai/counterbore_countersink_plate_0018/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
counterbore_countersink_plate (counterbore_countersink_plate_0018)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=114, Ly=110, Lz=12, cbore_d=8, cbore_head_d=18, cbore_head_h=8, csk_d=8, csk_head_d=20, csk_angle=100, through_d=8

Design features:
- Plate with mixed hole standards: counterbore holes, countersink holes, plus central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.91125,1.3366579265123206,1.2226801719404559,0.8906427270870325,2.223821006546691,2.6837873902133667,1.2251720272315914,3.688623835760665,9.009019280795785e-08,9.009019280795785e-08,5.715149848596346e-08,0.15846377592973226,0.15600405530648231,0.15846377592973226,0.06050455028149493,0.15846377592981753,0.1691341062960521,0.0016502290526417445,0.0013574145947397942,1.0,1.0,0.0,1.0,1.0,1.0,0.1249907938392365,0.3333333333333333,0.8906434739496651,0.951760887119114,4.9944973867786,0.0,0.020676691729323307,11.537319484390999,0.9799511002444988,0.993554784333168,0.9862204724409449,0.9898740429735737,0.07537295363370884,0.10066288111034309,0.29014783190456356,0.7098521680954364,1.0,0.7870519720817848,0.45454545454545453,40.885627157761874,False,
counterbore_countersink_plate_0018__anthropic,counterbore_countersink_plate_0018,counterbore_countersink_plate,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/counterbore_countersink_plate/counterbore_countersink_plate_0018.step,./.labeling_pairs_runs_keydims/anthropic/counterbore_countersink_plate_0018/generated.step,./.labeling_pairs_runs_keydims/anthropic/counterbore_countersink_plate_0018/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
counterbore_countersink_plate (counterbore_countersink_plate_0018)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=114, Ly=110, Lz=12, cbore_d=8, cbore_head_d=18, cbore_head_h=8, csk_d=8, csk_head_d=20, csk_angle=100, through_d=8

Design features:
- Plate with mixed hole standards: counterbore holes, countersink holes, plus central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.7885,1.9570858249538285,1.5704818154796483,10.247334308531784,4.187182957408691,5.683650668912162,1.6067783646563294,8.55387767911846,4.76331416185735,4.76331416185735,3.812096983014919,0.9382035692234894,0.8901657872780788,0.9382035692234894,0.25372364282441495,0.9382035692234751,0.4002424395903554,0.09017868952744043,0.04634899063080028,1.0,1.0,0.0,0.0,0.0,0.5348101265822784,0.6940309997753277,0.0,11.365574777607716,0.8568751629652662,14.321439921194028,0.00034646497296758134,0.0,13.903783582968382,0.7929401635815756,0.8635724331926864,0.906496062992126,0.8845138055222088,0.08810859448849888,0.03374258166828255,0.2158390113816592,0.7841609886183408,1.0,0.5350530333041519,0.13636363636363635,14.406699526134059,False,
ribbed_bracket_0019__openai,ribbed_bracket_0019,ribbed_bracket,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/ribbed_bracket/ribbed_bracket_0019.step,./.labeling_pairs_runs_keydims/openai/ribbed_bracket_0019/generated.step,./.labeling_pairs_runs_keydims/openai/ribbed_bracket_0019/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
ribbed_bracket (ribbed_bracket_0019)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- base_l=82, base_w=88, base_t=12, wall_t=14, wall_h=48, rib_t=8, hole_d=12

Design features:
- Bracket with base + vertical wall + two reinforcing ribs; includes top mounting holes.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.2095,7.168118952177132,4.771932868185831,16.33972963207958,12.555391564696144,23.996755630934395,5.295371698465534,34.8539341264596,4.386161640888992,4.386161640888992,8.200312326121532,24.520774918061335,18.303906497250523,1.7313789268407334,24.520774918061335,24.52077491806152,4.966123806377612,0.16101171401762868,0.0989786475452314,1.0,1.0,0.0,1.0,1.0,0.6870229007633588,14.852020114050864,0.0,14.628890323611103,0.6645737180080432,39.005453985262605,0.013990053413072287,0.018128654970760237,11.693615239095378,0.18796577422025945,0.28117258464079276,0.3618490967056323,0.31644981412639406,0.11176375737439333,0.022972700600414692,0.1644916774126973,0.8355083225873027,1.0,0.2122149765029775,0.1590909090909091,13.561761485303442,False,
ribbed_bracket_0019__anthropic,ribbed_bracket_0019,ribbed_bracket,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/ribbed_bracket/ribbed_bracket_0019.step,./.labeling_pairs_runs_keydims/anthropic/ribbed_bracket_0019/generated.step,./.labeling_pairs_runs_keydims/anthropic/ribbed_bracket_0019/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
ribbed_bracket (ribbed_bracket_0019)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- base_l=82, base_w=88, base_t=12, wall_t=14, wall_h=48, rib_t=8, hole_d=12

Design features:
- Bracket with base + vertical wall + two reinforcing ribs; includes top mounting holes.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.36575,6.574631129684791,4.572603956614316,15.347121514230121,14.81229832807281,18.65060454709083,4.712187249797722,24.526723881226822,9.807400587595115,9.807400587595115,9.76119512314869,37.023494713947755,18.552403496106677,37.023494713947755,12.905637744898229,45.099916127925255,10.837390832879183,0.07251425409969511,0.07656962400370243,0.0,1.0,0.0,0.0,0.0,0.5703703703703704,22.827178651650886,0.0,14.652802079415725,0.6839516305328357,33.76107570298112,0.025421712821218537,0.0035130970724191065,7.2975447783245,0.3027638190954774,0.42541924095322153,0.512221041445271,0.4648023143683703,0.12159176161204653,0.02296236902711317,0.1899053569116571,0.8100946430883429,1.0,0.23683230134792163,0.09090909090909091,7.423513973308468,False,
shell_enclosure_0020__openai,shell_enclosure_0020,shell_enclosure,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/shell_enclosure/shell_enclosure_0020.step,./.labeling_pairs_runs_keydims/openai/shell_enclosure_0020/generated.step,./.labeling_pairs_runs_keydims/openai/shell_enclosure_0020/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
shell_enclosure (shell_enclosure_0020)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=134, Ly=128, Lz=58, wall=4, boss_od=10, boss_hole=6, boss_h=20, side_cut_w=28, side_cut_h=12

Design features:
- Shelled enclosure body with 4 internal bosses, boss holes, and one side cutout.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.51225,2.3111909907367867,2.2161390644366703,20.73197046043996,3.960837484978816,8.872453532273619,2.108518739625512,8.603924313217432,0.13077034534690557,0.13077034534690557,0.44223639639006274,0.4945791151353731,0.30112348371406483,0.311631605703127,0.4945791151353731,0.4945791151354513,0.5495166178069777,0.0157661508355413,0.009298077638064842,1.0,0.0,0.0,0.0,0.0,0.9893924783027965,0.36911140151752164,0.0,18.228703090462588,0.9296182146470485,6.670426833852765,0.0013928187244940395,0.011010990889446598,5.194432087355114,0.927732760046304,0.9594663930220626,0.9655765920826161,0.9625117954876898,0.09510573838458636,0.10955986396034116,0.10086264031672802,0.899137359683272,1.0,0.6277272256691434,0.2727272727272727,28.268346998094763,False,
shell_enclosure_0020__anthropic,shell_enclosure_0020,shell_enclosure,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/shell_enclosure/shell_enclosure_0020.step,./.labeling_pairs_runs_keydims/anthropic/shell_enclosure_0020/generated.step,./.labeling_pairs_runs_keydims/anthropic/shell_enclosure_0020/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
shell_enclosure (shell_enclosure_0020)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=134, Ly=128, Lz=58, wall=4, boss_od=10, boss_hole=6, boss_h=20, side_cut_w=28, side_cut_h=12

Design features:
- Shelled enclosure body with 4 internal bosses, boss holes, and one side cutout.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.496,2.541843551924011,2.2466892738462834,14.889338323936409,4.091222513789629,10.249994243439183,2.168595241938566,12.08287660513767,0.9391436974313877,0.9391436974313877,1.2963343970559398,0.6969666508113903,0.6969666508113903,0.6400177274797443,0.5214714466340666,0.6969666508113335,0.5539265586985199,0.005027874610146095,0.003940295098521337,1.0,1.0,0.0,0.0,0.0,0.9941860465116279,0.6194852749750671,0.0,14.677370039305984,0.9232896094560435,7.272490500997735,0.03360711673552375,0.012381881922219775,5.601873044079471,0.9228471876555501,0.9624502509084617,0.957314974182444,0.9598757442402277,0.09398523779562111,0.0847928097524628,0.09121126099402636,0.9087887390059737,1.0,0.5921138016157262,0.18181818181818182,23.093826100023513,False,
loft_transition_0021__openai,loft_transition_0021,loft_transition,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/loft_transition/loft_transition_0021.step,./.labeling_pairs_runs_keydims/openai/loft_transition_0021/generated.step,./.labeling_pairs_runs_keydims/openai/loft_transition_0021/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
loft_transition (loft_transition_0021)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- height=70, base_radius=28, top_rect_x=76, top_rect_y=60

Design features:
- Non-prismatic loft transition from circular base profile to rectangular top profile.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.9745,1.1107542820780905,1.034764024925545,0.6261011142786201,1.882711724169727,2.2778071313670343,1.0316310580697294,3.055419110012309,0.08540831094167328,0.08540831094167328,0.008100492713931554,0.5284518917730168,0.4165053521959834,0.5284518917730168,0.018279292605981823,0.5457422527263347,0.07177596547668068,0.0023166780755219597,0.0014587015842922907,1.0,1.0,0.0,1.0,1.0,0.9928057553956835,0.321078845524994,0.3333333333333333,0.6678730411499617,0.9816602462781219,3.695185572696641,0.0014080341423956023,0.03868888165975438,1.5805547473617645,0.6565126050420168,0.8159268929503917,0.7706535141800247,0.7926442612555485,0.08980889926797737,0.07522426237083758,0.0713352058118045,0.9286647941881955,1.0,0.7882651691983785,0.3409090909090909,35.29287585039126,False,
loft_transition_0021__anthropic,loft_transition_0021,loft_transition,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/loft_transition/loft_transition_0021.step,./.labeling_pairs_runs_keydims/anthropic/loft_transition_0021/generated.step,./.labeling_pairs_runs_keydims/anthropic/loft_transition_0021/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
loft_transition (loft_transition_0021)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- height=70, base_radius=28, top_rect_x=76, top_rect_y=60

Design features:
- Non-prismatic loft transition from circular base profile to rectangular top profile.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.9745,1.1107542820780905,1.034764024925545,0.6261011142786201,1.882711724169727,2.2778071313670343,1.0316310580697294,3.055419110012309,0.08540831094167328,0.08540831094167328,0.008100492713931554,0.5284518917730168,0.4165053521959834,0.5284518917730168,0.018279292605981823,0.5457422527263347,0.07177596547668068,0.0023166780755219597,0.0014587015842922907,1.0,1.0,0.0,1.0,1.0,0.9928057553956835,0.321078845524994,0.3333333333333333,0.6678730411499617,0.9816602462781219,3.695185572696641,0.0014080341423956023,0.03868888165975438,1.5805547473617645,0.6565126050420168,0.8159268929503917,0.7706535141800247,0.7926442612555485,0.08980889926797737,0.07522426237083758,0.0713352058118045,0.9286647941881955,1.0,0.7882651691983785,0.3409090909090909,35.29287585039126,False,
sweep_path_part_0022__openai,sweep_path_part_0022,sweep_path_part,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/sweep_path_part/sweep_path_part_0022.step,./.labeling_pairs_runs_keydims/openai/sweep_path_part_0022/generated.step,./.labeling_pairs_runs_keydims/openai/sweep_path_part_0022/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
sweep_path_part (sweep_path_part_0022)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- span=164, rise=52, tube_r=6.7625

Design features:
- Tubular/handle-like swept part along a multi-arc 3D path.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.253,9.32200631791573,11.776406449499715,64.54825961264923,57.83304843296652,69.97021908087225,6.982467562839097,28.914926900898664,177.74672739933973,177.74672739933973,0.2204800817716059,37.03896679848947,37.03896679848947,0.37473393417479706,8.92495634916446,24.3701948433758,27.03083372819915,0.7021091905232694,0.4178679692487543,1.0,1.0,0.0,1.0,1.0,0.03912696300239553,15.446219027276243,0.0,66.3678003400293,0.5704511584007206,51.420446038454344,0.06832731757432754,0.0,6.164809639434992,0.18881685575364668,0.2960609911054638,0.3426470588235294,0.3176550783912747,0.177665324968307,0.02545008319821856,0.23742950223674977,0.7625704977632503,1.0,0.14850417609933414,0.18181818181818182,15.893722233357854,False,
sweep_path_part_0022__anthropic,sweep_path_part_0022,sweep_path_part,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/sweep_path_part/sweep_path_part_0022.step,./.labeling_pairs_runs_keydims/anthropic/sweep_path_part_0022/generated.step,./.labeling_pairs_runs_keydims/anthropic/sweep_path_part_0022/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
sweep_path_part (sweep_path_part_0022)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- span=164, rise=52, tube_r=6.7625

Design features:
- Tubular/handle-like swept part along a multi-arc 3D path.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.4452296819787986,4.410214238829104,13.242631169062198,47.084681145848364,51.66297410605544,59.03619414287095,3.3738642624143087,19.04169007407112,58.764636026604435,58.764636026604435,69.902563453746,27.658230567683347,27.658230567683347,0.007170766603435297,3.854274157920088,29.395157316161715,54.6109010017606,0.8437923892680871,0.5568805088099602,0.0,0.0,0.0,0.0,0.0,0.44011976047904194,10.50655849740229,0.3333333333333333,50.318395299584466,0.5861379750721362,51.213304004030995,0.6730658142583963,0.001091703056768559,6.3314841520444185,0.11383108935128519,0.4043478260869565,0.13676470588235295,0.2043956043956044,0.25868859192043925,0.029011522173249763,0.31393690714174716,0.6860630928582528,1.0,0.16353226480881003,0.06818181818181818,5.8564226171528375,False,
drafted_part_0023__openai,drafted_part_0023,drafted_part,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/drafted_part/drafted_part_0023.step,./.labeling_pairs_runs_keydims/openai/drafted_part_0023/generated.step,./.labeling_pairs_runs_keydims/openai/drafted_part_0023/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
drafted_part (drafted_part_0023)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=114, Ly=76, H=46, draft_deg=6.228, hole_d=12

Design features:
- Drafted prismatic part (tapered walls) with central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.40775,3.861161742064049,3.223683610282899,0.8215561460092159,5.443085498306968,6.287686356792992,3.374658439292626,7.97549672106168,24.998569839502895,24.998569839502895,16.843358309537233,10.14063146026615,10.10955694901989,10.14063146026615,0.22965168073303488,10.178966510642567,0.487697216430398,0.4986059864783608,0.2509902137712068,1.0,1.0,0.0,1.0,1.0,1.0,6.826613363339692,0.0,0.8215561460092158,0.9019822771725413,9.470571119449612,0.0,0.025230292962851102,6.5847075802587876,0.19839679358717435,0.31230283911671924,0.35231316725978645,0.33110367892976594,0.0937393651974506,0.09419136178404552,0.11746430825266942,0.8825356917473306,1.0,0.3077428146908232,0.20454545454545456,17.24749173842849,False,
drafted_part_0023__anthropic,drafted_part_0023,drafted_part,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/drafted_part/drafted_part_0023.step,./.labeling_pairs_runs_keydims/anthropic/drafted_part_0023/generated.step,./.labeling_pairs_runs_keydims/anthropic/drafted_part_0023/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
drafted_part (drafted_part_0023)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=114, Ly=76, H=46, draft_deg=6.228, hole_d=12

Design features:
- Drafted prismatic part (tapered walls) with central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.90175,1.3412729393139529,1.2359068102668567,0.05659672754016268,2.268889997254355,2.8189640451114752,1.2345132249892317,3.9554215174446528,8.829094737223703e-06,8.829094737223703e-06,5.502690734981593e-06,0.23950403254212915,0.05500628073735925,0.08224075649964391,0.23950403254212915,15.268916148220697,0.02838203543872412,0.0007124716787437418,0.0004544253539305425,1.0,1.0,0.0,1.0,1.0,1.0,0.12558368992637745,0.6666666666666666,0.056596727540162685,0.9726809176162025,2.946180313020572,0.0,0.031188751697966557,4.287044135678319,0.7864897466827503,0.8911161731207289,0.8701067615658363,0.8804861580013504,0.08667469167422615,0.13663361067991403,0.13469249205870168,0.8653075079412983,1.0,0.8377668470718406,0.5,48.68776867547446,False,
helical_features_0024__openai,helical_features_0024,helical_features,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/helical_features/helical_features_0024.step,./.labeling_pairs_runs_keydims/openai/helical_features_0024/generated.step,./.labeling_pairs_runs_keydims/openai/helical_features_0024/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
helical_features (helical_features_0024)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- core_d=12, height=46, pitch=12, flight_t=2.6485, flight_h=6.6, radius=12.8244, turns_deg=1380

Design features:
- Core shaft with helical flight-style external feature (auger/thread-like form).

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.41275,4.766722305613988,3.6438582787260136,7.056420858223534,10.408119799999506,13.409551854016879,3.601466953190553,15.178502796484281,0.8541938971205494,0.8541938971205494,3.6920928041930168,24.755758172014183,19.389274455945312,0.04909216647349268,24.755758172014183,47.71062445348181,9.454680064427711,0.50614503485513,0.3430431307657143,0.0,1.0,0.0,0.0,0.0,0.9843245735361917,14.731374931477662,0.3333333333333333,4.841819709198086,0.5434745750505756,54.155620921646104,0.0001790674983360251,0.0024630541871921183,2.6211434755707863,0.39221556886227543,0.5598290598290598,0.5670995670995671,0.5634408602150538,0.10901362099720045,0.02610807133357157,0.06143191759792893,0.938568082402071,1.0,0.3476170104145732,0.1590909090909091,15.376025359399542,False,
helical_features_0024__anthropic,helical_features_0024,helical_features,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/helical_features/helical_features_0024.step,./.labeling_pairs_runs_keydims/anthropic/helical_features_0024/generated.step,./.labeling_pairs_runs_keydims/anthropic/helical_features_0024/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
helical_features (helical_features_0024)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- core_d=12, height=46, pitch=12, flight_t=2.6485, flight_h=6.6, radius=12.8244, turns_deg=1380

Design features:
- Core shaft with helical flight-style external feature (auger/thread-like form).

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.35842928845586064,4.6954510537649785,2.869671373170492,5.797775187464602,7.985250699456951,10.217871746424272,3.79051058987851,12.11277495889336,0.00011764637872292119,0.00011764637872292119,106.10834964774301,21.450985502481892,12.104939533422325,21.450985502481892,1.3535464066136882,31.305442099556295,1.4945168318970548,0.07003361670592732,0.049238611216062954,1.0,1.0,0.0,1.0,1.0,0.9108361774744027,11.636490480839301,0.0,8.219464381287235,0.5158611088672769,53.206652736074425,0.016367769303922346,0.0,3.638630057657372,0.3066132264529058,0.36342042755344417,0.6623376623376623,0.46932515337423314,0.0990267534217152,0.02190645395973059,0.07827356328265296,0.921726436717347,1.0,0.33743481639001166,0.20454545454545456,19.173460221687275,False,
