pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
pulley_0053__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0053,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0053.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940932,False,1.0,1.0,0.0,0.0,9.560253823161071e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7772738260508356e-15,2.2156950105479924e-16,1.231474599493083e-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.560253823161071e-17,1.0,2.1640001842805103e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07546693862720978,1.0,1.0,0.0,0.0,1.0
pulley_0053__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0053,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0053.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0053__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940932,False,1.0,1.0,0.0,0.0,9.560253823161071e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7772738260508356e-15,2.2156950105479924e-16,1.231474599493083e-16,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.560253823161071e-17,1.0,2.1640001842805103e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07546693862720978,1.0,1.0,0.0,0.0,1.0
pulley_0062__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0062,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0062.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940918,False,1.0,1.0,0.0,0.0,1.3470265467426253e-16,0.0,0.0,0.0,0.0,1.7157652357706535e-14,1.7157652357706535e-14,1.7320423215038108e-14,0.0,0.0,0.0,0.0,0.0,2.6647080325604546e-15,3.1265351998873757e-18,1.0873877930660107e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.3470265467426253e-16,1.0,2.288169484079172e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07458867469360228,1.0,1.0,0.0,0.0,1.0
pulley_0062__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0062,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0062.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0062__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940918,False,1.0,1.0,0.0,0.0,1.3470265467426253e-16,0.0,0.0,0.0,0.0,1.7157652357706535e-14,1.7157652357706535e-14,1.7320423215038108e-14,0.0,0.0,0.0,0.0,0.0,2.6647080325604546e-15,3.1265351998873757e-18,1.0873877930660107e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.3470265467426253e-16,1.0,2.288169484079172e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07458867469360228,1.0,1.0,0.0,0.0,1.0
pulley_0071__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0071,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0071.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003985537,False,1.0,1.0,0.0,0.0,1.0039367926049903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620743955040216e-18,1.7656554467781373e-18,8.929429592904735e-19,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0039367926049903e-16,1.0,3.286877804146094e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0644416364155831,1.0,1.0,0.0,0.0,1.0
pulley_0071__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0071,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0071.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0071__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003964945,False,1.0,1.0,0.0,0.0,1.0039367926049903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620743955040216e-18,1.7656554467781373e-18,8.929429592904735e-19,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0039367926049903e-16,1.0,3.286877804146094e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06563460935189308,1.0,1.0,0.0,0.0,1.0
pulley_0080__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0080,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0080.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003942218,False,1.0,1.0,0.0,0.0,1.2688263138573217e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023984668087697e-17,2.2381774897174407e-18,1.3442332561212995e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.2688263138573217e-16,1.0,2.6465659198830794e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07078546986336541,1.0,1.0,0.0,0.0,1.0
pulley_0080__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0080,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0080.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0080__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940338,False,1.0,1.0,0.0,0.0,1.2688263138573217e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023984668087697e-17,2.2381774897174407e-18,1.3442332561212995e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.2688263138573217e-16,1.0,2.6465659198830794e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07847749902248116,1.0,1.0,0.0,0.0,1.0
pulley_0089__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0089,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0089.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003965988,False,1.0,1.0,0.0,0.0,9.824592638548012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.185453854019211e-17,2.51226207549155e-18,1.4659902714041971e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.824592638548012e-17,1.0,2.1332557649757525e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06563697440449777,1.0,1.0,0.0,0.0,1.0
pulley_0089__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,pulley_0089,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0089.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0089__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003965988,False,1.0,1.0,0.0,0.0,9.824592638548012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.185453854019211e-17,2.51226207549155e-18,1.4659902714041971e-18,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.824592638548012e-17,1.0,2.1332557649757525e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06563697440449777,1.0,1.0,0.0,0.0,1.0
pulley_0098__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,pulley_0098,pulley,/Users/mejdi/Documents/New project/cad42_platform/benchmark_v1/references_parametric/pulley_0098.step,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0098__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,/Users/mejdi/Documents/New project/cad42_platform/.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/pulley_0098__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.9772727272727273,90.88495003940325,False,1.0,1.0,0.0,0.0,1.0628623202016628e-16,0.0,0.0,0.0,0.0,1.2723609970392458e-14,1.2723609970392458e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.776451554002433e-15,8.198250655477944e-17,5.030778944580433e-17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0628623202016628e-16,1.0,2.640677929209945e-07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07967321453081946,1.0,1.0,0.0,0.0,1.0
